video,numFrame,seconds,fps,rfps,subset,featureFrame,duration_second,duration_frame
v_NdFbQ0l3R9k,2663,88.91,30,29.95163649,training,2656,88.91,2663
v_NdZn0wf7MCc,4892,195.79,25,24.98595434,testing,4896,195.79,4892
v_NdcZrdvh24E,1359,56.797,24,23.9273201,testing,1360,56.8,1359
v_NdnosxA2c5g,1137,37.97,30,29.94469318,validation,1136,37.97,1137
v_NeUIHk1uCgA,2985,99.6,30,29.96987952,training,2976,99.6,2985
v_Nf-7lKa387k,1907,63.72,30,29.92780917,training,1904,63.72,1907
v_NfTfLk1D-tI,5491,228.856,24,23.993253399999997,training,5488,228.86,5491
v_NfVL1o5HMEo,1996,66.67,30,29.93850307,training,2000,66.67,1996
v_NfjeG6AsoJA,1376,55.101000000000006,25,24.97232355,training,1376,55.1,1376
v_NgBfcoVZ254,3342,111.572,30,29.95375184,training,3344,111.57,3342
v_NgFjrooP-FA,6064,202.386,30,29.96254682,testing,6064,202.39,6064
v_NgG4AWP1F6Q,4613,192.54,24,23.95865794,validation,4608,192.54,4613
v_Nh-RdjyfGNA,778,31.185,25,24.94789161,training,768,31.18,778
v_NhM6jEV08s4,398,13.42,30,29.65722802,training,400,13.42,398
v_NhcOmldkGIo,2104,175.195,12,12.00947516,validation,2096,175.19,2104
v_Ni7Lqloy5Qc,5229,217.94,24,23.99284207,training,5232,217.94,5229
v_NiPqyUecGdc,1686,56.309,30,29.94192758,validation,1680,56.31,1686
v_NiQaDgj8Z10,3998,133.469,30,29.95452127,training,4000,133.47,3998
v_NiaE7amNW7s,4746,189.89,25,24.99341724,training,4736,189.89,4746
v_NiinNJg-uyg,2818,117.59,24,23.96462284,validation,2816,117.59,2818
v_NjD6iWI3NvM,1548,51.711000000000006,30,29.93560364,testing,1552,51.71,1548
v_NjFxN3xQqeY,2169,72.54,30,29.90074442,training,2160,72.54,2169
v_NjTk2naIaac,7041,234.986,30,29.96348719,validation,7040,234.99,7041
v_NjXCZYO3zwU,1294,43.236000000000004,30,29.92876307,testing,1296,43.24,1294
v_Nj_fvFbf56I,984,32.86,30,29.94522215,training,976,32.86,984
v_Nj_rPQwzllA,4937,164.79,30,29.95934219,validation,4928,164.79,4937
v_NjlskpV3WuI,1854,77.39,24,23.95658354,testing,1856,77.39,1854
v_NjzUWVoc8rw,218,7.34,30,29.70027248,validation,208,7.34,218
v_Nk4p-ah_PkA,947,63.18,15,14.98892054,training,944,63.18,947
v_NkJA_0tErGY,5834,194.72,30,29.9609696,training,5824,194.72,5834
v_NkPkbeEnIXU,4202,168.14,25,24.99107886,testing,4192,168.14,4202
v_Nkcc9kLDQz8,4839,161.495,30,29.96377597,training,4832,161.5,4839
v_NkvwL_M_lDg,2374,158.314,15,14.99551524,training,2368,158.31,2374
v_Nl_DJpK-WzY,3758,150.41899999999998,25,24.98354596,testing,3760,150.42,3758
v_NlbnZy3zyVk,5436,181.26,30,29.99006951,testing,5440,181.26,5436
v_NmmFlMtvE68,1870,77.973,24,23.98266066,training,1872,77.97,1870
v_Nn-KZMYbOv4,4237,141.46,30,29.95192987,validation,4240,141.46,4237
v_Nn4sVR3__DQ,1171,39.126,30,29.928947499999996,training,1168,39.13,1171
v_Nn9qwOB-g34,3793,126.64200000000001,30,29.95056932,training,3792,126.64,3793
v_NnEUVHhtLZs,4140,138.21,30,29.95441719,training,4144,138.21,4140
v_NnLjEbG31ZE,1392,46.51,30,29.92904752,training,1392,46.51,1392
v_NnMMEFglHBQ,4760,158.9,30,29.95594714,validation,4752,158.9,4760
v_NnW_1eQV9GU,3497,145.915,24,23.96600761,training,3488,145.91,3497
v_Nns49SsSe_g,3225,107.695,30,29.94567993,testing,3216,107.69,3225
v_No2adeap68I,3244,108.368,30,29.93503617,training,3248,108.37,3244
v_No5ZwqHdEQU,5390,180.16,30,29.917850800000004,validation,5392,180.16,5390
v_No7CCXJOmT0,5999,200.04,30,29.989002199999998,testing,5968,200.04,5999
v_NoVa1C5KBno,4548,151.84,30,29.95258166,training,4544,151.84,4548
v_NogC2IkaaAI,433,14.536,30,29.78811227,training,432,14.54,433
v_Nogr8GCIL9k,2958,118.376,25,24.98817328,training,2960,118.38,2958
v_NojaHuKBagQ,5418,225.91,24,23.98300208,testing,5408,225.91,5418
v_Nosx28FNB5E,2186,73.027,30,29.93413395,training,2176,73.03,2186
v_NouHsmaE-xA,1505,50.272,30,29.93714195,training,1504,50.27,1505
v_Np43Q2E8GCE,465,15.581,30,29.84404082,training,464,15.58,465
v_Np4nVolWFxI,1857,62.04,30,29.93230174,testing,1856,62.04,1857
v_NpBZn7OHUKo,3590,119.839,30,29.95685879,validation,3584,119.84,3590
v_NpKBAtQ5M6I,5205,173.76,30,29.955110499999996,training,5200,173.76,5205
v_NpfdyZntPbg,6670,222.61,30,29.96271506,training,6672,222.61,6670
v_Npj77L31bhw,1856,61.98,30,29.94514359,testing,1856,61.98,1856
v_NpsOCOnQS6c,1470,49.111000000000004,30,29.93219442,training,1456,49.11,1470
v_Nq3b9OReeEI,2737,91.417,30,29.93972675,validation,2736,91.42,2737
v_Nq6cd5Xue9Q,3630,121.05,30,29.98760843,training,3616,121.05,3630
v_NqYEX8tUjYg,6487,216.52700000000002,30,29.95931223,training,6480,216.53,6487
v_Nqh3RtLRleU,1874,62.578,30,29.94662661,validation,1872,62.58,1874
v_Nr49JFixNE4,4306,172.83,25,24.91465602,training,4304,172.83,4306
v_NrKBxbZXXg4,2779,92.787,30,29.95031632,training,2784,92.79,2779
v_NrlITLsd7Fk,302,12.21,25,24.73382473,validation,304,12.21,302
v_NsQVVICY_Ss,1015,33.93,30,29.91452991,testing,1008,33.93,1015
v_NsYBZUTzgDw,990,33.066,30,29.94011976,training,992,33.07,990
v_Nsl_tnIRNEo,3920,156.851,25,24.99187127,validation,3920,156.85,3920
v_NsqW8ZwYDEk,5612,187.32,30,29.95942772,validation,5616,187.32,5612
v_Nt6cha3hK_s,5604,187.06,30,29.95830215,validation,5600,187.06,5604
v_NtUIIxVvDsA,5008,167.16,30,29.95932041,training,5008,167.16,5008
v_NtX9Q0QX3sw,5506,183.79,30,29.95810436,training,5504,183.79,5506
v_NtlJJ5V9_iY,4954,198.229,25,24.99129794,testing,4944,198.23,4954
v_NttiEaiT1Nc,5621,234.313,24,23.9892793,testing,5616,234.31,5621
v_NttjvRpSdsI,1842,61.46,30,29.97071266,training,1840,61.46,1842
v_Ntyl5alZXeM,2119,70.68,30,29.98019242,testing,2112,70.68,2119
v_NuSM8LfLR90,1942,162.053,12,11.98373372,training,1936,162.05,1942
v_NulnzF8avMI,2775,92.56,30,29.98055315,training,2768,92.56,2775
v_NurRl6_NLbg,5069,169.088,30,29.97847275,training,5056,169.09,5069
v_NvKPIvDjpsg,1102,36.87,30,29.88879848,testing,1104,36.87,1102
v_NvOo-wtEPPk,2040,68.058,30,29.97443357,validation,2032,68.06,2040
v_NvRH4SoF09c,1972,65.78,30,29.97871694,testing,1968,65.78,1972
v_Nvf-BZNEGdI,1208,101.45,12,11.90734352,testing,1200,101.45,1208
v_NwfS7eZiMLg,4036,134.72,30,29.958432300000002,training,4032,134.72,4036
v_NwfosNrFnwk,3188,127.62,25,24.98041059,training,3184,127.62,3188
v_NwlIZ1T93xE,1259,84.01,15,14.98631115,testing,1264,84.01,1259
v_Nx4rK_jvvR4,843,28.19,30,29.90422136,validation,848,28.19,843
v_NxWYb3uDzb0,4883,163.05100000000002,30,29.94768508,testing,4880,163.05,4883
v_NxnEKnqWLCI,4576,183.09,25,24.99317276,training,4576,183.09,4576
v_NxvmOPe6Fx4,2223,88.98,25,24.98314228,testing,2224,88.98,2223
v_Ny49eEt1OJg,2572,85.79799999999999,30,29.97738875,validation,2576,85.8,2572
v_Ny8NDMWfGJk,4909,196.418,25,24.99261778,validation,4912,196.42,4909
v_NyL7m4JV8vQ,2949,98.48,30,29.94516653,training,2944,98.48,2949
v_NyNuB328oi0,1001,33.46,30,29.91631799,training,992,33.46,1001
v_NyPzV1CzeDk,6264,209.07299999999998,30,29.96082708,testing,6256,209.07,6264
v_NzJkKwzPqvk,2040,68.081,30,29.96430722,training,2032,68.08,2040
v_NzL_uQyQjIw,4386,182.99599999999998,24,23.967737,training,4384,183.0,4386
v_NzMZlzy5Q9A,3001,100.102,30,29.97942099,training,2992,100.1,3001
v_NzRNlTfyYtI,1804,75.372,24,23.93461763,training,1808,75.37,1804
v_NzrOOXRyDPM,6635,221.263,30,29.98693862,validation,6640,221.26,6635
v_NzxZdC-63LE,5634,187.85,30,29.99201491,validation,5632,187.85,5634
v_O-6zE9_S2KM,496,16.602999999999998,30,29.87411914,training,496,16.6,496
v_O-YKLVm0ciI,5056,202.39,25,24.98147142,validation,5056,202.39,5056
v_O-hUa9e9_DE,6222,207.66,30,29.9624386,training,6224,207.66,6222
v_O-upcCp0jIs,3361,112.083,30,29.98670628,validation,3360,112.08,3361
v_O0-CRPl0TR0,3136,209.12,15,14.99617445,validation,3136,209.12,3136
v_O09jaT1gJ3w,2862,95.551,30,29.95259076,testing,2864,95.55,2862
v_O0KUnuhLwj0,3360,112.18,30,29.95186308,validation,3360,112.18,3360
v_O0hvsRrzHNI,5106,170.435,30,29.95863526,testing,5104,170.44,5106
v_O0nOzufJ_OM,5419,181.21,30,29.90453066,training,5408,181.21,5419
v_O0uVjGlOW8M,6628,220.985,30,29.99298595,training,6624,220.99,6628
v_O1AokzlsyK4,6795,226.79,30,29.96163852,testing,6800,226.79,6795
v_O1WvjCFqLz0,1887,63.07,30,29.91913747,validation,1888,63.07,1887
v_O1XzCrHZm34,1022,34.02,30,30.04115226,training,1024,34.02,1022
v_O1z0Q-3OUg0,4518,151.12,30,29.89677078,validation,4496,151.12,4518
v_O2JUUFFdWpk,4541,151.464,30,29.98072149,training,4544,151.46,4541
v_O2Vd29Slt7g,1763,70.589,25,24.97556276,training,1760,70.59,1763
v_O2Y6rn4gFd4,367,24.66,15,14.88240065,validation,352,24.66,367
v_O2vrVwjqktg,4378,146.15,30,29.95552515,training,4368,146.15,4378
v_O337_rGYZPc,4652,155.25,30,29.96457327,training,4656,155.25,4652
v_O36pn7cHNVc,5680,227.25,25,24.99449945,training,5680,227.25,5680
v_O4LdjwlsGKI,2840,94.83,30,29.94832859,training,2832,94.83,2840
v_O4P07fipvIA,6585,219.78,30,29.96177996,training,6576,219.78,6585
v_O5CYGnqXJbQ,2658,106.37100000000001,25,24.98801365,testing,2656,106.37,2658
v_O5dU3oaxWz8,879,35.39,25,24.83752472,testing,864,35.39,879
v_O5vpeIfQxLQ,4755,158.732,30,29.95615251,validation,4752,158.73,4755
v_O62LVI0XNHo,5138,171.5,30,29.95918367,validation,5136,171.5,5138
v_O67GDqPk_ug,6122,204.312,30,29.96397666,training,6112,204.31,6122
v_O7Aalo-T70I,1503,62.74100000000001,24,23.9556271,testing,1504,62.74,1503
v_O7SljQqahy8,926,37.106,25,24.9555328,training,928,37.11,926
v_O7U80T6HruQ,1694,70.71,24,23.9570075,testing,1696,70.71,1694
v_O7ergU8WZ1o,5533,184.447,30,29.99777714,testing,5536,184.45,5533
v_O8JVA-scYlM,4049,135.26,30,29.93494012,training,4048,135.26,4049
v_O8TIRkB99Lo,3778,125.992,30,29.98603086,training,3776,125.99,3778
v_O8jThut7tAQ,3881,155.296,25,24.99098496,training,3872,155.3,3881
v_O8tsM_ilGx4,901,30.094,30,29.93952283,training,896,30.09,901
v_O8vPTn6Ho7w,4367,182.23,24,23.96422104,training,4368,182.23,4367
v_O9HLR19is-A,4417,147.285,30,29.98947619,training,4416,147.28,4417
v_O9K2pEzSOG0,313,13.142999999999999,24,23.81495853,testing,304,13.14,313
v_O9VbYvD4rvg,1170,39.13,30,29.90033223,testing,1168,39.13,1170
v_O9phka35v6I,2304,92.28,25,24.96749025,validation,2304,92.28,2304
v_O9qI26TB3R0,1349,157.9,9,8.543381887,training,1344,157.9,1349
v_OAHL9M7QNSY,2698,90.02,30,29.97111753,testing,2688,90.02,2698
v_OAot8XBeLrs,6714,223.887,30,29.98834233,validation,6704,223.89,6714
v_OApnN8Jw8Z0,851,28.44,30,29.92264416,testing,848,28.44,851
v_OBDq689jDDY,1814,61.25,30,29.61632653,validation,1808,61.25,1814
v_OBb4013eIc8,4888,163.167,30,29.95703788,validation,4880,163.17,4888
v_OBbHkBVDX8Y,5183,172.85,30,29.98553659,training,5184,172.85,5183
v_OBfVj8mCVUw,2246,75.047,30,29.92791184,validation,2240,75.05,2246
v_OBua42LRiF8,2337,78.13600000000001,30,29.90938876,validation,2336,78.14,2337
v_OCDRmpS8N5s,4992,166.627,30,29.95913027,testing,4992,166.63,4992
v_OCQ9OyMKQKw,1670,55.798,30,29.92938815,training,1664,55.8,1670
v_OCT2h1kmZoA,5196,173.43,30,29.960214500000003,training,5200,173.43,5196
v_OCZqTCabREw,1150,38.43,30,29.92453812,testing,1152,38.43,1150
v_OCdmlTxq1Co,3453,115.264,30,29.95731538,validation,3456,115.26,3453
v_OCy35F-1WgQ,472,16.184,29,29.16460702,testing,464,16.18,472
v_OD4MrhX85-M,491,32.926,15,14.91222742,validation,480,32.93,491
v_OD5rJOPicoM,915,30.58,30,29.92151733,training,912,30.58,915
v_OD7lx6blG9M,426,28.421999999999997,15,14.98838928,validation,416,28.42,426
v_ODUY_0YRmrA,4786,191.495,25,24.99281966,testing,4784,191.5,4786
v_ODW0I_ITug0,4792,191.73,25,24.99348042,training,4784,191.73,4792
v_ODblEia5mcI,2860,119.235,24,23.98624565,training,2864,119.23,2860
v_ODx-nocNBos,5231,174.429,30,29.98927931,training,5232,174.43,5231
v_OEBSls79Ths,1949,65.06,30,29.956962800000003,training,1952,65.06,1949
v_OEQM6wYtYlk,1565,52.687,30,29.70372198,validation,1568,52.69,1565
v_OESjoURo19U,5668,189.17,30,29.96246762,testing,5664,189.17,5668
v_OFKGyZxazQk,5039,168.02,30,29.99047732,validation,5040,168.02,5039
v_OFTkwnSh-sQ,2397,95.95,25,24.98176133,testing,2400,95.95,2397
v_OFe8toY6Ch4,5695,190.225,30,29.93823104,validation,5680,190.22,5695
v_OFn-c_XvIhU,2686,89.72200000000001,30,29.93691625,training,2672,89.72,2686
v_OG7-gtjRaEg,4052,135.141,30,29.98349872,training,4048,135.14,4052
v_OGJsBzZX04o,5982,199.762,30,29.94563531,testing,5984,199.76,5982
v_OGzYaA3k7vo,4581,152.765,30,29.987235300000002,testing,4576,152.76,4581
v_OH5UXwa3F7E,4486,186.97,24,23.99315398,training,4480,186.97,4486
v_OHJzD35IfgI,3860,128.84799999999998,30,29.95777971,testing,3856,128.85,3860
v_OHNH7IV0768,539,18.07,30,29.82844494,validation,544,18.07,539
v_OHOi0ZSuDUg,4482,224.166,20,19.99411151,training,4480,224.17,4482
v_OHwE8aA90IE,54,3.832,14,14.09185804,training,32,3.83,54
v_OIA7lPraPSM,6543,218.38299999999998,30,29.96112335,training,6544,218.38,6543
v_OJ43U4saH74,575,23.058000000000003,25,24.9371151,testing,576,23.06,575
v_OJJMEEsOdPQ,365,12.38,29,29.48303716,training,368,12.38,365
v_OJYajhN1RHs,7109,237.26,30,29.96290989,training,7104,237.26,7109
v_OJiLPJkzel4,2418,96.781,25,24.98424277,validation,2416,96.78,2418
v_OK84hJx9daQ,3652,121.86,30,29.96881667,training,3648,121.86,3652
v_OKTmKPHpzqo,7147,238.53900000000002,30,29.96155765,testing,7152,238.54,7147
v_OKTxSQMS560,6220,207.703,30,29.94660645,training,6208,207.7,6220
v_OKhVHhchsyI,5932,197.81099999999998,30,29.98822108,training,5936,197.81,5932
v_OLRDf3vO8lw,1195,39.961999999999996,30,29.90340824,training,1200,39.96,1195
v_OLUOk4xfYWE,2424,161.73,15,14.98794287,training,2400,161.73,2424
v_OLWpT2NYgaQ,6349,211.93,30,29.958005,testing,6352,211.93,6349
v_OM0jqPYx700,900,30.09,30,29.91026919,training,896,30.09,900
v_OM58jhy61Mc,172,27.7,6,6.2093862820000005,validation,160,27.7,172
v_OMGTFZ9csg0,751,31.371,24,23.939307,training,752,31.37,751
v_OMRu1rPRBHo,7145,238.4,30,29.97063758,validation,7152,238.4,7145
v_OMYnLCWTdEA,3574,143.01,25,24.99125935,training,3552,143.01,3574
v_OM_n35Vcw30,6842,228.392,30,29.95726645,training,6832,228.39,6842
v_OMa1i3ITBbo,4227,141.107,30,29.95599084,validation,4224,141.11,4227
v_OMq736aZeV8,5435,181.4,30,29.96141125,validation,5440,181.4,5435
v_ONAP4ATzU8E,5971,199.321,30,29.95670301,testing,5968,199.32,5971
v_OO3NO29L50U,6135,204.59,30,29.98680287,training,6128,204.59,6135
v_OOKHi7EBNKk,5199,173.523,30,29.96144603,training,5200,173.52,5199
v_OOcsprnRCQQ,5499,183.53099999999998,30,29.96224071,training,5504,183.53,5499
v_OOqGdga8t4s,672,22.454,30,29.927852500000004,validation,672,22.45,672
v_OPp3DqFq0O0,7149,238.63,30,29.95851318,validation,7152,238.63,7149
v_OQEKZXv6jSw,1228,41.1,30,29.878345500000002,testing,1216,41.1,1228
v_OQWqRMr0PSA,1271,53.128,24,23.92335492,testing,1264,53.13,1271
v_ORI5ZNZARw8,597,23.94,25,24.93734336,training,592,23.94,597
v_ORKAMBnsX64,1806,72.33,25,24.96889258,validation,1808,72.33,1806
v_ORL5yMppl8E,4148,165.98,25,24.99096277,training,4144,165.98,4148
v_ORVjNqVSLe0,5606,187.11,30,29.96098552,training,5600,187.11,5606
v_ORcQpMrCLTI,5208,208.334,25,24.99832001,training,5200,208.33,5208
v_OS-h1xzAZno,2396,79.92,30,29.97997998,validation,2400,79.92,2396
v_OSjsVUg_wXA,3239,108.066,30,29.97242426,training,3232,108.07,3239
v_OSndW3d2XxU,141,4.95,28,28.48484848,training,144,4.95,141
v_OSw73cXwjR4,4783,159.71,30,29.94803081,training,4784,159.71,4783
v_OT98MiVje0g,2712,90.605,30,29.93212295,training,2704,90.61,2712
v_OTMkyaTCpqM,1700,56.726000000000006,30,29.96862109,training,1696,56.73,1700
v_OTlQ20IWBmY,5918,197.53,30,29.96000608,testing,5920,197.53,5918
v_OTm43dbEEuE,2132,71.19,30,29.94802641,validation,2128,71.19,2132
v_OTtgayeZclk,2713,135.7,20,19.9926308,testing,2704,135.7,2713
v_OTwG3OCsPoY,3063,102.19200000000001,30,29.97299202,training,3056,102.19,3063
v_OUIS4bnEhU0,527,35.991,15,14.64254953,validation,512,35.99,527
v_OUPEzXXawCs,2493,83.24,30,29.94954349,training,2496,83.24,2493
v_OUY4TkdjnyA,5182,173.012,30,29.95167965,training,5168,173.01,5182
v_OUfVZuWyqJQ,1420,47.50899999999999,30,29.88907365,training,1424,47.51,1420
v_OUpTPRtEITY,4393,175.82,25,24.98578091,validation,4384,175.82,4393
v_OUxgs_QlPHE,5614,187.39,30,29.95890923,testing,5616,187.39,5614
v_OVRYoPA6h-Y,5884,197.463,30,29.79798747,training,5872,197.46,5884
v_OVf4tUiUqA0,3346,111.712,30,29.95201948,training,3344,111.71,3346
v_OVpvpvmV2pg,3186,106.53,30,29.90706843,training,3184,106.53,3186
v_OWEwmnZvvJE,4553,151.975,30,29.95887481,training,4544,151.97,4553
v_OW_iCiS_U4Y,4978,166.16,30,29.95907559,training,4976,166.16,4978
v_OWkly270P00,5068,202.734,25,24.9982736,testing,5072,202.73,5068
v_OWyqpSBJH8M,1508,60.37,25,24.97929435,validation,1504,60.37,1508
v_OXTQsO5abO4,578,41.38,14,13.96810053,validation,576,41.38,578
v_OXbfnzs-qUU,1740,58.074,30,29.96177291,validation,1744,58.07,1740
v_OYAyb_Ire24,5396,180.09,30,29.96279638,validation,5392,180.09,5396
v_OYEKKzQjaJI,4355,181.697,24,23.96847499,testing,4352,181.7,4355
v_OYIAhO9nJmk,3492,139.738,25,24.98962344,validation,3488,139.74,3492
v_OYMGPkucZYI,2173,72.56,30,29.94762955,training,2176,72.56,2173
v_OYPyiUC4h68,4073,135.953,30,29.95888285,training,4064,135.95,4073
v_OZftVCeblMk,195,6.67,29,29.23538231,training,192,6.67,195
v_OZiArYAPXDo,4619,184.85,25,24.98782797,training,4624,184.85,4619
v_OZpxc1X8Bsc,2128,71.03,30,29.95917218,training,2128,71.03,2128
v_O_FO09g9WDM,3340,111.50299999999999,30,29.954351000000003,testing,3344,111.5,3340
v_O_IrzZbXiCc,2941,98.08,30,29.98572594,training,2944,98.08,2941
v_O_L0CSZ7nnA,2490,83.15100000000001,30,29.945520799999997,validation,2480,83.15,2490
v_O_StqLLpAVI,5741,191.66,30,29.95408536,training,5744,191.66,5741
v_O_VBQsTRjzM,2393,79.9,30,29.94993742,testing,2384,79.9,2393
v_O_bDLIcx5k0,3646,145.96,25,24.97944642,training,3648,145.96,3646
v_O_bTFogdpc4,6285,209.79,30,29.95852996,testing,6288,209.79,6285
v_O_e0pqEMZMw,3347,111.71,30,29.96150747,validation,3344,111.71,3347
v_O_fdvOxYqiY,3957,165.025,24,23.97818512,validation,3952,165.03,3957
v_O_kbj_PTIUQ,888,35.643,25,24.913727800000004,testing,880,35.64,888
v_O_tZAD_opA4,2225,74.24,30,29.97036638,validation,2224,74.24,2225
v_Oa26_SgrY8w,3867,129.08,30,29.95816548,validation,3872,129.08,3867
v_OaFYMXKxTbk,3619,144.82299999999998,25,24.98912466,validation,3616,144.82,3619
v_OaG9uH7BgjI,2116,84.73,25,24.97344506,validation,2112,84.73,2116
v_OabVylOVys4,6204,207.215,30,29.93991748,validation,6192,207.22,6204
v_OauFXDlQfWM,237,7.97,30,29.73651192,testing,240,7.97,237
v_ObOkhXGu7oY,5616,224.7,25,24.99332443,training,5616,224.7,5616
v_ObU5as8-u-s,982,32.79,30,29.94815493,training,960,32.79,982
v_Obj__zWaZqk,272,9.149,30,29.73002514,validation,256,9.15,272
v_ObkyDlB5wvs,5028,167.834,30,29.95817296,validation,5024,167.83,5028
v_ObqrS-ZONKM,3100,127.22,24,24.36723786,training,3104,127.22,3100
v_ObrXN_FjVD8,1870,62.46,30,29.93916106,testing,1872,62.46,1870
v_ObyxzCOV7BU,1853,61.882,30,29.94408713,testing,1856,61.88,1853
v_Oc8ACBiwIyE,6063,202.2,30,29.9851632,validation,6064,202.2,6063
v_OcArjqkv1RU,2443,81.48,30,29.98281787,testing,2448,81.48,2443
v_OcL7ZhBCkxQ,4587,153.113,30,29.95826612,testing,4592,153.11,4587
v_OccEAILrU7M,124,8.36,15,14.83253589,testing,112,8.36,124
v_Ocd1VWIIeVs,1938,64.668,30,29.96845426,training,1936,64.67,1938
v_Ocid5pcnSVY,5610,234.03,24,23.97128573,testing,5600,234.03,5610
v_Ocv54K1U50g,5914,197.39,30,29.96099093,testing,5904,197.39,5914
v_Ocvdvqvu7I8,2289,114.61,20,19.97207923,training,2272,114.61,2289
v_OdLcbH2H_zI,2672,111.53,24,23.95767955,training,2672,111.53,2672
v_Odofg9Xz5ig,6898,230.226,30,29.96186356,testing,6896,230.23,6898
v_Oe1tNvkhrI8,1853,61.91,30,29.93054434,training,1840,61.91,1853
v_OeIQ0P0FCCg,6816,227.486,30,29.96228339,training,6816,227.49,6816
v_OeWhSE4s6Fw,6999,233.38400000000001,30,29.98920234,testing,6992,233.38,6999
v_Oebnyz-Qu9s,605,20.27,30,29.84706463,testing,592,20.27,605
v_OeiFr5qqFJ4,6178,206.19,30,29.9626558,testing,6176,206.19,6178
v_Oent5pguFk4,529,21.18,25,24.97639282,validation,528,21.18,529
v_Of2Umm79Kxg,5124,170.88,30,29.98595506,testing,5120,170.88,5124
v_Of_UWPP-SSA,1381,46.12,30,29.94362533,testing,1376,46.12,1381
v_Ofnuo7FTHfM,311,10.472999999999999,30,29.69540724,validation,304,10.47,311
v_OfvVyonfqvg,1036,34.62,30,29.9248989,testing,1040,34.62,1036
v_OfwGarnPTcU,3211,107.20700000000001,30,29.95140243,testing,3216,107.21,3211
v_OgRa0ZcbUZg,3118,104.02600000000001,30,29.97327591,testing,3120,104.03,3118
v_OgaurUPiWYI,2348,98.08200000000001,24,23.93915295,training,2352,98.08,2348
v_Oh3-DvDCpZ4,1004,33.6,30,29.88095238,testing,1008,33.6,1004
v_Oh83skxSJkQ,2291,152.79,15,14.99443681,training,2288,152.79,2291
v_OhPSVjVQZ8o,294,9.962,30,29.51214616,training,288,9.96,294
v_OhVBwILhXvs,1132,37.872,30,29.89015632,testing,1136,37.87,1132
v_OhXBMlKOHMI,1267,42.284,30,29.964052600000002,training,1264,42.28,1267
v_Oheg1qwrESg,1964,65.62,30,29.92989942,training,1968,65.62,1964
v_OhgsnOwo4b4,5701,190.29,30,29.95953545,training,5696,190.29,5701
v_OhpILjGpQTs,1957,81.642,24,23.97050538,training,1952,81.64,1957
v_OhpaFQeQtKs,3301,110.179,30,29.96033727,validation,3296,110.18,3301
v_OhydQlKoSUw,1863,74.62899999999999,25,24.96348604,training,1856,74.63,1863
v_Oi-atN4-Oqk,888,29.7,30,29.898989899999997,training,880,29.7,888
v_OiL6Aj0gC14,3810,152.46,25,24.99016135,validation,3808,152.46,3810
v_OiNsqyHkg7E,4466,149.37,30,29.89890875,testing,4464,149.37,4466
v_OixwThoO8z4,5103,170.365,30,29.95333549,training,5104,170.37,5103
v_OjNLFiEYpVo,1445,48.46,30,29.81840693,testing,1440,48.46,1445
v_OjQHQptSXk0,3362,134.537,25,24.98940812,training,3360,134.54,3362
v_OjV4UScwkU0,2413,161.077,15,14.98041309,validation,2400,161.08,2413
v_Oj_PLXsWxL4,5138,171.36,30,29.98366013,training,5136,171.36,5138
v_OjiIamJOwlc,2275,75.976,30,29.94366642,testing,2272,75.98,2275
v_Ok3m6ExNn1M,5072,169.41,30,29.93920076,testing,5056,169.41,5072
v_OkCu0QymO10,537,35.899,15,14.95863395,training,528,35.9,537
v_OkEqcSlWMJg,6392,213.368,30,29.95763188,training,6384,213.37,6392
v_OkMH4AlF8hQ,1506,50.248000000000005,30,29.97134214,training,1504,50.25,1506
v_OkXrN2_hI68,3872,154.947,25,24.98918985,testing,3872,154.95,3872
v_Ok_Tjkob8IA,5901,197.06799999999998,30,29.94397873,training,5904,197.07,5901
v_Ol2rfUv3zHI,3770,157.339,24,23.9610014,training,3760,157.34,3770
v_Ol7JKNItQC4,6708,223.66,30,29.99195207,validation,6704,223.66,6708
v_OlH5t7EKOKM,1137,38.1,30,29.84251969,validation,1136,38.1,1137
v_OlR9S70AA74,1900,76.07,25,24.97699487,testing,1888,76.07,1900
v_OlyMLJkWQbQ,1692,70.64,24,23.95243488,testing,1696,70.64,1692
v_OlykXdYeQOI,3868,129.08,30,29.96591261,testing,3872,129.08,3868
v_OmE9IhdWFa0,3692,147.749,25,24.98832479,training,3696,147.75,3692
v_OmIcycXGkG8,4860,162.26,30,29.951928999999996,training,4864,162.26,4860
v_OmlzSz6AKfI,2030,67.803,30,29.93967819,training,2016,67.8,2030
v_Omvg9UtGOes,1865,62.23,30,29.969468100000004,testing,1856,62.23,1865
